transcript	PFAM_domain	start	end
AT4G08840.1	PF00806	432	448
AT4G08840.1	PF00806	506	529
AT4G08840.1	PF00806	366	388
AT3G15530.1	PF08241	116	231
AT3G15530.2	PF08241	116	231
AT3G55730.1	PF00249	56	102
AT3G55730.1	PF00249	108	152
AT5G23570.1	PF03468	299	410
AT5G23570.3	PF03468	299	410
AT5G23570.1	PF03470	228	265
AT5G23570.3	PF03470	228	265
AT1G12600.1	PF08449	25	313
AT3G13450.1	PF02779	38	212
AT3G13450.1	PF02780	229	348
AT1G18170.1	PF00254	137	239
AT4G11410.1	PF00106	31	173
AT3G15500.1	PF02365	15	139
AT3G12930.1	PF02410	126	220
AT5G09590.1	PF00012	59	651
AT3G15300.1	PF05678	35	60
AT1G20650.1	PF00069	79	346
AT1G18290.1	PF14009	1	175
AT3G19710.1	PF01063	71	308
AT1G14540.1	PF00141	38	279
AT3G15460.1	PF04427	60	249
AT1G71870.1	PF01554	34	194
AT1G71870.1	PF01554	272	433
AT1G18210.1	PF13499	22	84
AT1G18210.2	PF13499	22	84
AT1G18210.1	PF13499	92	154
AT1G18210.2	PF13499	92	154
AT1G12550.1	PF00389	35	320
AT1G12550.1	PF02826	116	289
AT1G20640.1	PF00564	745	826
AT1G20640.2	PF00564	745	826
AT1G20640.3	PF00564	745	826
AT1G20640.1	PF02042	558	606
AT1G20640.2	PF02042	558	606
AT1G20640.3	PF02042	558	606
AT3G12980.1	PF00569	1502	1540
AT3G12980.1	PF02135	619	687
AT3G12980.1	PF02135	1567	1631
AT3G12980.1	PF08214	1101	1317
AT4G08810.1	PF10250	250	493
AT1G18280.1	PF14368	18	113
AT4G11450.1	PF12043	273	625
AT3G61130.1	PF01501	334	646
AT3G15350.1	PF02485	81	337
AT3G15350.2	PF02485	81	337
AT3G01140.2	PF00249	14	61
AT3G01140.2	PF00249	67	112
AT1G18300.1	PF00293	61	192
AT3G15450.1	PF12481	2	229
AT5G62310.1	PF00069	754	1043
AT3G63130.1	PF13516	319	342
AT3G63130.2	PF13516	319	342
AT3G63130.1	PF13516	210	230
AT3G63130.2	PF13516	210	230
AT3G63130.1	PF13943	14	108
AT3G63130.2	PF13943	14	108
AT4G11540.1	PF03107	94	141
AT4G11540.1	PF03107	154	195
AT4G11540.1	PF03107	288	337
AT4G11540.1	PF03107	453	499
AT4G11540.1	PF03107	206	253
AT3G12900.1	PF03171	210	306
AT3G12900.1	PF14226	59	164
AT3G59730.1	PF00139	20	242
AT3G59730.1	PF00069	335	514
AT4G14630.1	PF00190	66	215
AT5G14870.1	PF00027	472	559
AT5G14870.1	PF00520	49	377
AT5G14820.1	PF01535	196	225
AT5G14820.1	PF01535	266	292
AT5G14820.1	PF01535	230	257
AT5G14820.1	PF13041	330	379
AT5G14820.1	PF13041	365	412
AT5G14820.1	PF13041	295	343
AT5G14820.1	PF17177	415	535
AT5G14790.1	PF12348	119	278
AT5G14770.1	PF01535	577	606
AT5G14770.2	PF01535	577	606
AT5G14770.3	PF01535	577	606
AT5G14770.4	PF01535	577	606
AT5G14770.5	PF01535	577	606
AT5G14770.1	PF12854	126	155
AT5G14770.2	PF12854	126	155
AT5G14770.3	PF12854	126	155
AT5G14770.4	PF12854	126	155
AT5G14770.5	PF12854	126	155
AT5G14770.1	PF13041	162	210
AT5G14770.2	PF13041	162	210
AT5G14770.3	PF13041	162	210
AT5G14770.4	PF13041	162	210
AT5G14770.5	PF13041	162	210
AT5G14770.1	PF13041	399	448
AT5G14770.2	PF13041	399	448
AT5G14770.3	PF13041	399	448
AT5G14770.4	PF13041	399	448
AT5G14770.5	PF13041	399	448
AT5G14770.1	PF13041	818	867
AT5G14770.2	PF13041	818	867
AT5G14770.3	PF13041	818	867
AT5G14770.4	PF13041	818	867
AT5G14770.5	PF13041	818	867
AT5G14770.1	PF13041	748	795
AT5G14770.2	PF13041	748	795
AT5G14770.3	PF13041	748	795
AT5G14770.4	PF13041	748	795
AT5G14770.5	PF13041	748	795
AT5G14770.1	PF13041	364	411
AT5G14770.2	PF13041	364	411
AT5G14770.3	PF13041	364	411
AT5G14770.4	PF13041	364	411
AT5G14770.5	PF13041	364	411
AT5G14770.1	PF13041	713	761
AT5G14770.2	PF13041	713	761
AT5G14770.3	PF13041	713	761
AT5G14770.4	PF13041	713	761
AT5G14770.5	PF13041	713	761
AT5G14770.1	PF13041	330	378
AT5G14770.2	PF13041	330	378
AT5G14770.3	PF13041	330	378
AT5G14770.4	PF13041	330	378
AT5G14770.5	PF13041	330	378
AT5G14770.1	PF13041	259	308
AT5G14770.2	PF13041	259	308
AT5G14770.3	PF13041	259	308
AT5G14770.4	PF13041	259	308
AT5G14770.5	PF13041	259	308
AT5G14770.1	PF13041	682	725
AT5G14770.2	PF13041	682	725
AT5G14770.3	PF13041	682	725
AT5G14770.4	PF13041	682	725
AT5G14770.5	PF13041	682	725
AT5G14770.1	PF13041	294	343
AT5G14770.2	PF13041	294	343
AT5G14770.3	PF13041	294	343
AT5G14770.4	PF13041	294	343
AT5G14770.5	PF13041	294	343
AT5G14770.1	PF13041	608	653
AT5G14770.2	PF13041	608	653
AT5G14770.3	PF13041	608	653
AT5G14770.4	PF13041	608	653
AT5G14770.5	PF13041	608	653
AT5G14770.1	PF13041	786	831
AT5G14770.2	PF13041	786	831
AT5G14770.3	PF13041	786	831
AT5G14770.4	PF13041	786	831
AT5G14770.5	PF13041	786	831
AT5G14770.1	PF13812	493	549
AT5G14770.2	PF13812	493	549
AT5G14770.3	PF13812	493	549
AT5G14770.4	PF13812	493	549
AT5G14770.5	PF13812	493	549
AT5G14710.1	PF10178	37	120
AT3G56890.1	PF08268	40	144
AT3G56880.1	PF05678	120	142
AT3G56860.1	PF00076	142	205
AT3G56860.10	PF00076	142	205
AT3G56860.11	PF00076	142	205
AT3G56860.2	PF00076	142	205
AT3G56860.3	PF00076	142	205
AT3G56860.4	PF00076	142	205
AT3G56860.5	PF00076	142	205
AT3G56860.6	PF00076	142	205
AT3G56860.7	PF00076	142	205
AT3G56860.8	PF00076	142	205
AT3G56860.9	PF00076	142	205
AT3G56860.1	PF00076	247	315
AT3G56860.10	PF00076	247	315
AT3G56860.11	PF00076	247	315
AT3G56860.2	PF00076	247	315
AT3G56860.3	PF00076	247	315
AT3G56860.4	PF00076	247	315
AT3G56860.5	PF00076	247	315
AT3G56860.6	PF00076	247	315
AT3G56860.7	PF00076	247	315
AT3G56860.8	PF00076	247	315
AT3G56860.9	PF00076	247	315
AT3G56850.1	PF00170	227	270
AT3G56830.1	PF04483	129	187
AT3G56830.2	PF04483	129	187
AT3G56830.3	PF04483	129	187
AT3G56830.4	PF04483	129	187
AT3G56830.5	PF04483	129	187
AT3G56830.6	PF04483	129	187
AT3G56830.7	PF04483	129	187
AT3G56830.8	PF04483	129	187
AT3G56790.1	PF08572	88	198
AT3G56780.1	PF00646	10	47
AT3G56780.1	PF07723	229	253
AT3G56780.1	PF07723	153	177
AT3G56780.1	PF08387	395	422
AT3G56770.1	PF00010	48	93
AT3G56760.1	PF00069	124	386
AT3G56740.1	PF00627	252	287
AT3G56740.1	PF01694	46	187
AT3G56690.1	PF00004	761	892
AT3G56690.1	PF00004	421	550
AT3G56690.1	PF17862	916	961
AT3G56690.1	PF17862	574	610
AT3G56680.1	PF01424	40	103
AT3G56680.1	PF12752	131	177
AT5G11000.1	PF05910	32	387
AT5G10990.1	PF02519	16	103
AT5G10960.1	PF04857	15	136
AT5G10930.1	PF00069	12	267
AT5G10930.1	PF03822	309	366
AT5G10920.1	PF00206	63	357
AT5G10920.1	PF14698	422	488
AT5G10910.1	PF01795	94	433
AT5G10900.1	PF00149	224	435
AT5G10880.1	PF03129	107	204
AT5G10880.1	PF09180	231	309
AT5G10860.1	PF00571	132	188
AT5G10860.1	PF00571	74	120
AT5G10830.1	PF08241	39	134
AT5G10820.1	PF03092	277	477
AT5G10820.1	PF03092	69	244
AT5G10790.1	PF00443	178	528
AT5G10790.1	PF02148	56	115
AT5G10760.1	PF14541	315	460
AT5G10760.1	PF14543	132	295
AT5G10750.1	PF07059	53	267
AT3G61100.1	PF01936	8	136
AT3G61090.1	PF01936	12	132
AT3G61080.1	PF03881	39	322
AT3G61060.1	PF14299	121	279
AT3G61050.1	PF00168	263	359
AT3G61050.2	PF00168	263	359
AT3G61050.1	PF17047	68	247
AT3G61050.2	PF17047	68	247
AT3G61040.1	PF00067	34	480
AT3G60980.1	PF01535	376	400
AT3G60980.1	PF01535	181	208
AT3G60960.1	PF01535	366	392
AT3G60960.2	PF01535	366	392
AT3G60960.3	PF01535	366	392
AT3G60960.1	PF01535	325	348
AT3G60960.2	PF01535	325	348
AT3G60960.3	PF01535	325	348
AT3G60960.1	PF01535	90	112
AT3G60960.2	PF01535	90	112
AT3G60960.3	PF01535	90	112
AT3G60960.1	PF01535	272	296
AT3G60960.2	PF01535	272	296
AT3G60960.3	PF01535	272	296
AT3G60960.1	PF01535	129	151
AT3G60960.2	PF01535	129	151
AT3G60960.3	PF01535	129	151
AT3G60960.1	PF01535	193	219
AT3G60960.2	PF01535	193	219
AT3G60960.3	PF01535	193	219
AT3G60940.1	PF01936	82	228
AT3G60940.2	PF01936	82	228
AT5G08260.1	PF00450	44	471
AT5G08250.2	PF00067	64	523
AT5G08230.1	PF00855	21	105
AT5G08230.1	PF04818	845	966
AT5G08190.2	PF00808	14	79
AT5G08180.1	PF01248	39	120
AT5G08180.2	PF01248	39	120
AT5G08130.1	PF00010	278	327
AT5G08130.2	PF00010	278	327
AT5G08130.4	PF00010	278	327
AT5G08070.1	PF03634	33	129
AT5G08070.2	PF03634	33	129
AT5G16260.1	PF00076	430	485
AT5G16260.1	PF00076	278	347
AT5G16260.1	PF14237	25	75
AT5G16240.1	PF03405	65	388
AT5G16230.1	PF03405	69	395
AT5G16220.1	PF00564	47	137
AT5G16190.1	PF13632	106	323
AT5G16180.1	PF01985	208	290
AT5G16180.1	PF01985	572	659
AT5G16180.1	PF01985	361	445
AT5G16140.1	PF01195	47	230
AT5G16140.2	PF01195	47	230
AT5G15620.1	PF00646	4	42
AT5G15620.1	PF07723	145	172
AT5G15610.1	PF01399	258	358
AT5G15610.1	PF18005	392	420
AT5G15580.1	PF14309	721	904
AT5G15570.1	PF07524	60	111
AT5G15550.1	PF00400	199	233
AT5G15550.3	PF00400	199	233
AT5G15550.1	PF00400	140	181
AT5G15550.3	PF00400	140	181
AT5G15550.1	PF00400	350	387
AT5G15550.3	PF00400	350	387
AT5G15550.1	PF00400	264	299
AT5G15550.3	PF00400	264	299
AT5G15550.1	PF08154	13	79
AT5G15550.3	PF08154	13	79
AT5G15520.1	PF01090	6	141
AT5G15500.2	PF00023	189	221
AT5G15500.2	PF12796	7	92
AT5G15500.2	PF13962	287	364
AT5G15490.1	PF00984	210	304
AT5G15490.1	PF03720	328	451
AT5G15490.1	PF03721	3	186
AT5G15480.1	PF13912	358	381
AT5G15450.1	PF00004	279	411
AT5G15450.1	PF02861	95	144
AT5G15450.1	PF02861	170	221
AT5G15450.1	PF07724	676	843
AT5G15450.1	PF10431	850	928
AT5G15450.1	PF17871	418	520
AT5G15430.1	PF07839	356	468
AT5G15430.2	PF07839	356	468
AT5G15400.1	PF04564	941	1012
AT5G15400.1	PF10408	265	924
AT5G17390.1	PF00582	118	262
AT5G17380.1	PF00205	206	331
AT5G17380.1	PF02775	405	555
AT5G17380.1	PF02776	17	180
AT5G17350.1	PF14009	1	179
AT5G17510.1	PF15249	138	252
AT5G17510.2	PF15249	138	252
AT5G17500.1	PF00150	65	348
AT5G17490.1	PF03514	157	516
AT5G17490.1	PF12041	34	100
AT5G17480.1	PF13499	12	68
AT5G17470.1	PF00036	4	29
AT5G17470.1	PF00036	38	64
AT5G17470.1	PF13499	77	139
AT5G17450.1	PF00403	31	86
AT5G17640.1	PF06219	1	428
AT5G17630.1	PF03151	110	400
AT5G17600.1	PF13639	141	184
AT5G17580.1	PF00651	6	91
AT5G17580.1	PF03000	180	416
AT5G17560.1	PF01722	109	176
AT5G17540.1	PF02458	11	437
AT5G57110.1	PF00122	257	458
AT5G57110.2	PF00122	257	458
AT5G57110.3	PF00122	257	458
AT5G57110.1	PF00689	868	1045
AT5G57110.2	PF00689	868	1045
AT5G57110.3	PF00689	868	1045
AT5G57110.1	PF00690	136	204
AT5G57110.2	PF00690	136	204
AT5G57110.3	PF00690	136	204
AT5G57110.1	PF12515	30	71
AT5G57110.2	PF12515	30	71
AT5G57110.3	PF12515	30	71
AT5G57110.1	PF00702	477	797
AT5G57110.2	PF00702	477	797
AT5G57110.3	PF00702	477	797
AT5G07720.1	PF05637	148	387
AT3G53050.1	PF02140	76	141
AT3G53040.1	PF02987	179	222
AT3G53040.1	PF02987	135	178
AT3G53040.1	PF02987	355	397
AT3G53040.1	PF02987	254	295
AT3G53040.1	PF02987	223	255
AT3G53040.1	PF02987	98	134
AT3G53000.1	PF14299	115	284
AT3G52980.1	PF00076	316	361
AT3G52980.1	PF12872	199	278
AT3G52950.1	PF00564	417	500
AT3G52950.2	PF00564	417	500
AT3G52950.1	PF00571	130	175
AT3G52950.2	PF00571	130	175
AT3G52950.1	PF00571	238	285
AT3G52950.2	PF00571	238	285
AT3G52950.1	PF00571	70	116
AT3G52950.2	PF00571	70	116
AT3G52950.1	PF00571	298	337
AT3G52950.2	PF00571	298	337
AT3G52930.1	PF00274	11	358
AT3G52920.2	PF04949	21	162
AT3G52900.1	PF04949	13	161
AT3G52890.1	PF00069	539	687
AT3G52890.2	PF00069	539	687
AT3G52890.3	PF00069	539	687
AT3G52890.4	PF00069	539	687
AT3G52890.1	PF00069	776	879
AT3G52890.2	PF00069	776	879
AT3G52890.3	PF00069	776	879
AT3G52890.4	PF00069	776	879
AT3G52880.1	PF07992	7	321
AT3G52860.1	PF11594	44	140
AT3G52840.1	PF01301	36	338
AT3G52840.1	PF17834	347	417
AT5G01260.2	PF00686	86	175
AT5G01250.1	PF04488	140	261
AT5G01250.1	PF04572	279	400
AT5G01240.1	PF01490	49	443
AT5G01210.1	PF02458	5	465
AT5G01200.1	PF00249	147	192
AT5G01200.1	PF00249	29	75
AT5G01180.1	PF00854	97	526
AT5G01180.2	PF00854	97	526
AT5G01180.3	PF00854	97	526
AT5G01170.1	PF05340	19	408
AT5G01170.1	PF05340	404	495
AT5G01170.1	PF05340	501	527
AT5G01150.1	PF05056	6	454
AT5G01140.1	PF05056	7	426
AT5G01120.1	PF05056	7	464
AT5G01110.1	PF01535	376	406
AT5G01110.1	PF01535	116	142
AT5G01110.1	PF01535	168	196
AT5G01110.1	PF12854	652	683
AT5G01110.1	PF12854	545	576
AT5G01110.1	PF13041	444	492
AT5G01110.1	PF13041	268	317
AT5G01110.1	PF13041	408	457
AT5G01110.1	PF13041	303	352
AT5G01110.1	PF13041	234	280
AT5G01110.1	PF13041	485	524
AT5G01110.1	PF13041	201	247
AT5G01110.1	PF13041	583	627
AT5G01110.1	PF13041	694	727
AT5G01100.1	PF10250	219	534
AT5G01090.1	PF00139	28	265
AT5G01060.1	PF07714	83	313
AT5G01050.1	PF00394	160	307
AT5G01050.1	PF07731	412	550
AT5G01050.1	PF07732	34	148
AT5G01040.1	PF00394	160	306
AT5G01040.1	PF07731	411	548
AT5G01040.1	PF07732	34	148
AT5G01030.1	PF12043	612	718
AT5G01030.2	PF12043	612	718
AT5G01030.3	PF12043	612	718
AT5G01030.1	PF12043	476	597
AT5G01030.2	PF12043	476	597
AT5G01030.3	PF12043	476	597
AT5G16840.1	PF00076	9	67
AT5G16840.2	PF00076	9	67
AT5G16840.3	PF00076	9	67
AT5G16800.3	PF00583	66	171
AT5G16780.1	PF03343	193	727
AT5G16780.2	PF03343	193	727
AT5G16780.3	PF03343	193	727
AT5G16770.3	PF00249	14	61
AT5G16770.4	PF00249	14	61
AT5G16770.3	PF00249	67	112
AT5G16770.4	PF00249	67	112
AT5G16750.1	PF00400	136	174
AT5G16750.1	PF00400	573	611
AT5G16750.1	PF00400	392	432
AT5G16750.1	PF00400	93	130
AT5G16750.1	PF00400	183	220
AT5G16750.1	PF00400	495	526
AT5G16750.1	PF00400	437	475
AT5G16750.1	PF00400	534	568
AT5G16750.1	PF00400	56	88
AT5G16750.1	PF00400	616	652
AT5G16750.1	PF08625	675	808
AT5G16740.1	PF01490	32	409
AT5G16730.1	PF05701	98	479
AT5G16700.1	PF00150	62	347
AT3G53700.1	PF12854	429	462
AT3G53700.1	PF12854	465	497
AT3G53700.1	PF12854	289	321
AT3G53700.1	PF13041	328	377
AT3G53700.1	PF13041	504	552
AT3G53700.1	PF13041	363	411
AT3G53700.1	PF13041	538	587
AT3G53700.1	PF13041	611	658
AT3G53700.1	PF13041	187	234
AT3G53700.1	PF13041	222	271
AT3G53700.1	PF13041	152	201
AT3G53700.1	PF13041	573	614
AT3G53690.1	PF01485	191	246
AT3G53690.1	PF01485	266	312
AT3G53650.1	PF00125	6	114
AT3G53640.1	PF00069	324	639
AT3G53620.1	PF00719	55	206
AT3G53600.1	PF13912	48	74
AT3G53600.1	PF13912	93	117
AT3G53580.1	PF01678	80	200
AT3G53580.1	PF01678	234	354
AT3G53550.1	PF08387	167	208
AT3G53510.1	PF00005	127	279
AT3G53510.1	PF01061	435	643
AT3G53480.1	PF00005	878	1029
AT3G53480.1	PF00005	191	374
AT3G53480.1	PF01061	1176	1389
AT3G53480.1	PF01061	526	737
AT3G53480.1	PF08370	742	804
AT3G53480.1	PF14510	115	165
AT3G53480.1	PF19055	1059	1126
AT3G53480.1	PF19055	405	478
AT3G53450.1	PF03641	58	188
AT3G53430.1	PF00298	75	144
AT3G53430.1	PF03946	13	69
AT3G53410.1	PF13920	241	287
AT3G53400.1	PF08241	159	200
AT3G53380.1	PF00139	22	251
AT3G53380.1	PF00069	376	649
AT3G53360.1	PF01535	235	265
AT3G53360.2	PF01535	235	265
AT3G53360.1	PF01535	613	637
AT3G53360.2	PF01535	613	637
AT3G53360.1	PF13041	537	585
AT3G53360.2	PF13041	537	585
AT3G53360.1	PF13041	132	179
AT3G53360.2	PF13041	132	179
AT3G53360.1	PF13041	437	484
AT3G53360.2	PF13041	437	484
AT3G53360.1	PF13041	334	378
AT3G53360.2	PF13041	334	378
AT3G53360.1	PF20431	657	717
AT3G53360.2	PF20431	657	717
AT3G53330.1	PF02298	196	279
AT3G53330.1	PF02298	38	95
AT5G17140.1	PF00112	10	104
AT5G17080.1	PF00112	176	274
AT5G17060.1	PF00025	6	176
AT5G17060.2	PF00025	6	176
AT5G17050.1	PF00201	100	431
AT5G17040.1	PF00201	14	416
AT5G17030.1	PF00201	50	432
AT5G16960.1	PF00107	168	301
AT5G16960.2	PF00107	168	301
AT5G16960.1	PF16884	7	114
AT5G16960.2	PF16884	7	114
AT5G16940.1	PF04828	31	105
AT5G16940.2	PF04828	31	105
AT5G16910.1	PF03552	382	1136
AT5G16910.1	PF14570	130	179
AT5G16890.1	PF03016	117	424
AT5G16880.1	PF00790	47	179
AT5G16880.2	PF00790	47	179
AT5G16880.4	PF00790	47	179
AT5G16880.1	PF03127	241	313
AT5G16880.2	PF03127	241	313
AT5G16880.4	PF03127	241	313
AT5G16860.1	PF01535	545	575
AT5G16860.1	PF01535	94	120
AT5G16860.1	PF01535	517	542
AT5G16860.1	PF01535	166	189
AT5G16860.1	PF01535	581	606
AT5G16860.1	PF01535	618	642
AT5G16860.1	PF01535	411	432
AT5G16860.1	PF13041	293	341
AT5G16860.1	PF13041	438	488
AT5G16860.1	PF13041	329	376
AT5G16860.1	PF13041	192	232
AT5G16860.1	PF14432	758	850
AT5G16860.1	PF20430	727	754
AT5G16860.1	PF20431	660	722
AT5G11410.1	PF07714	69	326
AT5G11380.1	PF02779	381	541
AT5G11380.1	PF02780	558	681
AT5G11380.1	PF13292	78	362
AT5G11370.1	PF07723	86	110
AT5G11370.1	PF08387	229	271
AT5G11340.1	PF00583	45	132
AT5G11330.1	PF01494	8	367
AT5G11320.1	PF00743	19	329
AT5G11320.2	PF00743	19	329
AT5G11310.1	PF01535	323	345
AT5G11310.1	PF01535	218	237
AT5G11310.1	PF13041	248	297
AT5G11310.1	PF13041	427	472
AT5G11310.1	PF13041	353	397
AT5G11310.1	PF13041	388	436
AT5G11290.2	PF03140	35	410
AT5G11250.2	PF00931	242	479
AT5G11250.2	PF01582	62	238
AT5G11250.2	PF07725	654	673
AT5G11250.2	PF20160	1075	1186
AT5G11230.1	PF03151	20	306
AT5G11210.5	PF00060	585	838
AT5G11210.5	PF00497	484	806
AT5G11210.5	PF01094	54	401
AT5G11170.1	PF00270	71	236
AT5G11200.1	PF00270	71	236
AT5G11170.1	PF00271	276	383
AT5G11200.1	PF00271	276	383
AT5G11190.1	PF00847	6	55
AT5G11180.2	PF00060	589	842
AT5G11180.2	PF00497	487	810
AT5G11180.2	PF01094	53	401
AT5G11160.1	PF00156	50	166
AT5G11150.1	PF00957	125	212
AT5G11150.1	PF13774	30	109
AT5G11140.1	PF05278	45	239
AT5G11130.1	PF03016	146	429
AT5G15100.1	PF03547	9	362
AT5G15080.1	PF07714	146	422
AT5G15050.1	PF02485	88	347
AT5G15040.1	PF02671	20	64
AT5G15040.2	PF02671	20	64
AT5G15040.3	PF02671	20	64
AT5G15020.1	PF02671	154	197
AT5G15020.1	PF02671	69	113
AT5G15020.1	PF02671	349	393
AT5G15020.1	PF08295	464	552
AT5G15020.1	PF16879	1074	1334
AT5G15010.1	PF01535	477	505
AT5G15010.1	PF01535	442	469
AT5G15010.1	PF01535	164	189
AT5G15010.1	PF13041	371	415
AT5G15010.1	PF13041	335	385
AT5G15010.1	PF13041	301	349
AT5G15010.1	PF13041	267	313
AT5G14980.1	PF12146	55	298
AT5G14970.1	PF05542	251	351
AT5G14970.1	PF05542	84	160
AT5G14960.1	PF02319	14	78
AT5G14960.1	PF02319	139	217
AT5G14950.1	PF01074	154	493
AT5G14950.1	PF07748	759	968
AT5G14950.1	PF09261	499	601
AT5G14940.1	PF00854	80	503
AT5G14920.1	PF02704	215	275
AT5G14900.1	PF04408	36	125
AT5G14900.1	PF07717	187	265
AT5G16080.1	PF07859	95	318
AT5G16060.1	PF08583	21	86
AT5G16040.1	PF00415	266	317
AT5G16040.1	PF00415	214	263
AT5G16040.1	PF00415	56	106
AT5G16040.1	PF00415	320	385
AT5G16040.1	PF00415	110	165
AT5G16040.1	PF00415	7	53
AT5G16010.1	PF02544	158	268
AT5G16000.1	PF00069	313	580
AT5G16000.1	PF08263	41	78
AT5G16000.1	PF13855	151	189
AT5G15920.1	PF02463	23	991
AT5G15900.1	PF13839	121	408
AT5G15900.1	PF14416	66	118
AT5G15890.1	PF13839	239	521
AT5G15890.1	PF14416	186	238
AT5G15870.1	PF03639	76	350
AT5G15870.1	PF17652	355	708
AT5G10310.1	PF17181	47	122
AT5G10300.1	PF12697	7	246
AT5G10270.1	PF00069	26	325
AT5G10260.1	PF00071	11	169
AT5G10250.1	PF03000	213	463
AT5G10240.1	PF00733	210	511
AT5G10240.1	PF13537	48	165
AT5G15830.1	PF00170	74	125
AT5G15820.1	PF13639	291	332
AT5G15810.1	PF02005	11	466
AT5G15790.1	PF13639	181	222
AT5G15790.2	PF13639	181	222
AT5G15790.3	PF13639	181	222
AT5G15790.5	PF13639	181	222
AT5G15780.1	PF01190	42	131
AT5G15770.1	PF00583	34	137
AT5G15760.1	PF04839	131	177
AT5G15730.1	PF00069	118	373
AT5G15730.2	PF00069	118	373
AT5G15730.3	PF00069	118	373
AT5G15710.1	PF00646	104	143
AT5G15710.2	PF00646	104	143
AT5G15700.1	PF00940	621	1011
AT5G15700.1	PF14700	180	497
AT5G15670.1	PF00646	25	63
AT5G15670.1	PF08268	168	205
AT5G15660.1	PF00646	25	64
AT5G15660.1	PF08268	223	347
AT5G15650.1	PF03214	18	352
AT5G15630.1	PF04833	44	207
AT1G27080.1	PF00854	86	503
AT1G27070.1	PF16561	456	529
AT1G27030.1	PF07063	20	304
AT1G55720.2	PF01699	110	265
AT1G55720.2	PF01699	297	437
AT1G55650.1	PF00505	215	282
AT1G55650.1	PF01388	38	121
AT1G55600.1	PF03106	307	364
AT1G55950.1	PF04504	136	206
AT1G55890.1	PF01535	115	140
AT1G55890.1	PF13041	178	222
AT1G55890.1	PF13041	283	332
AT1G55890.1	PF13041	143	191
AT1G55890.1	PF13041	249	294
AT1G55870.1	PF04857	41	467
AT1G55870.4	PF04857	41	467
AT3G32400.2	PF02181	91	460
AT3G32030.1	PF01397	72	250
AT3G32030.1	PF03936	281	545
AT3G19553.1	PF13520	35	423
AT3G19540.1	PF04788	191	431
AT3G19520.1	PF04776	166	285
AT3G19520.2	PF04776	166	285
AT3G29780.1	PF05498	63	115
AT3G12170.1	PF00226	11	73
AT3G12160.1	PF00071	17	177
AT3G12145.1	PF08263	26	63
AT3G12145.1	PF13855	108	151
AT3G14820.1	PF00657	34	340
AT3G14810.1	PF00924	641	845
AT3G14790.1	PF04321	381	551
AT3G14790.1	PF16363	10	315
AT3G14770.1	PF03083	138	221
AT3G14770.1	PF03083	17	104
AT3G28540.1	PF00004	243	392
AT3G28540.2	PF00004	243	392
AT3G28540.1	PF14363	29	124
AT3G28540.2	PF14363	29	124
AT3G28520.1	PF00004	246	391
AT3G28520.1	PF14363	29	127
AT3G28510.1	PF00004	247	393
AT3G28510.1	PF14363	29	122
AT3G28500.1	PF00428	17	114
AT3G28853.1	PF02362	21	113
AT3G28850.1	PF00462	254	325
AT3G28820.1	PF06746	301	428
AT3G28820.1	PF06746	73	201
AT3G28810.1	PF06746	301	428
AT3G28810.1	PF06746	73	201
AT3G28790.1	PF06746	473	598
AT3G28770.1	PF06746	1907	2057
AT3G28770.1	PF06746	66	198
AT3G28740.1	PF00067	41	482
AT3G28715.1	PF01992	16	345
AT3G28220.1	PF00917	244	358
AT3G28220.1	PF00917	98	213
AT3G28200.1	PF00141	42	280
AT3G12580.1	PF00012	9	618
AT3G12550.1	PF03468	118	228
AT3G12550.2	PF03468	118	228
AT3G12550.4	PF03468	118	228
AT3G12550.1	PF03469	504	634
AT3G12550.2	PF03469	504	634
AT3G12550.4	PF03469	504	634
AT3G12550.1	PF03470	32	75
AT3G12550.2	PF03470	32	75
AT3G12550.4	PF03470	32	75
AT3G12540.1	PF04784	362	488
AT3G12540.1	PF14389	58	137
AT3G32980.1	PF00141	48	297
AT3G28345.1	PF00005	1014	1164
AT3G28345.1	PF00005	379	526
AT3G28345.1	PF00664	674	942
AT3G28345.1	PF00664	36	304
AT3G28340.1	PF01501	72	330
AT3G28280.1	PF00646	3	40
AT3G28270.1	PF05055	29	372
AT3G28270.2	PF05055	29	372
AT3G28230.1	PF09368	99	170
AT3G20015.1	PF14541	316	466
AT3G20015.1	PF14543	131	293
AT3G20010.1	PF00176	294	713
AT3G20010.5	PF00176	294	713
AT3G20010.7	PF00176	294	713
AT3G20010.1	PF00097	751	788
AT3G20010.5	PF00097	751	788
AT3G20010.7	PF00097	751	788
AT3G20010.1	PF00271	893	989
AT3G20010.5	PF00271	893	989
AT3G20010.7	PF00271	893	989
AT3G20000.1	PF01459	31	303
AT3G19980.1	PF00149	44	235
AT3G19970.1	PF05705	163	422
AT3G19970.2	PF05705	163	422
AT3G19970.3	PF05705	163	422
AT3G19970.4	PF05705	163	422
AT3G19970.5	PF05705	163	422
AT3G19960.1	PF00063	167	825
AT3G19960.4	PF00063	167	825
AT3G19960.5	PF00063	167	825
AT3G19960.1	PF00612	913	929
AT3G19960.4	PF00612	913	929
AT3G19960.5	PF00612	913	929
AT3G19960.1	PF00612	843	859
AT3G19960.4	PF00612	843	859
AT3G19960.5	PF00612	843	859
AT3G28920.1	PF04770	50	104
AT3G24480.1	PF08263	80	113
AT3G24480.1	PF13855	150	205
AT3G24450.1	PF00403	79	128
